,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
29,-3.5177401647481963,-2.543573322117611,-1.8579116612285262,-1.3508548336066066,-0.15175458764961092,0.9848952662899252,1.8399945310931294,2.3137200491961103,2.71371649580108,2.9539154739004214,2.8998377881601676,2.3154601076702153,1.8104773549196145,1.2755150052677222,0.8666062434888069,0.4949686001689909,0.7740231174209051,0.8279588904442028
30,-2.892909497480082,-2.0434949803098985,-1.5570044726625978,-0.5192797694877004,0.3954514403113924,1.5945673266727347,2.304452145786071,2.539505104185747,2.7413383663536206,3.025949669869072,2.595373805276533,2.3326998996753217,1.9082305906120212,1.5409410747333072,1.1843089659913781,1.0217842967441835,1.1173816062345372,1.0295124491934682
31,-2.165408655953049,-1.7941922519576394,-1.331845304204219,-0.6351519940426419,0.10778777963082425,1.202850684984068,2.302505325053782,2.68982839751265,3.067273554866631,3.2682620846093537,2.9559187275260332,2.28774154843909,1.8333311293241852,1.3657287360629158,0.9001167878179924,1.018245795678448,1.262398006917259,1.4321087752560173
32,-2.187142149927999,-1.6099817892836081,-1.2724944063939045,-0.39266102022085164,0.24453579754871202,1.2542590767661197,2.2568957829157776,2.7121832879816115,3.164515918136707,2.974343170142601,2.561710924630958,1.9060905325882205,1.4984233241252634,0.9999825606941486,0.8867139111936961,1.0668242418212868,1.4492844513587309,1.631290884266509
33,-2.097853668344368,-1.6999363607542202,-1.4463448975841866,-0.510972379960185,0.34994545835614915,1.1818473215476804,1.9420722002661288,2.61227293069705,2.980768779556892,3.0681587278739344,2.514638418999802,2.0727299340141525,1.7580118082079566,1.5847057961945583,1.4652524686618467,1.9732930339135628,2.1814574190853073,2.1510498313853783
34,-1.5375420080848925,-1.4346898525385827,-0.5464826573078458,-0.041305852284914346,0.9297270310414267,1.5401843172303917,2.1416348733529236,2.6113875943107034,3.0403264463133235,2.756349609652319,2.5552232516688402,2.2513439508046256,2.0836221567955304,1.9763034633871877,2.013391265700103,2.3878416925409036,2.348239600625445,1.753980250318814
35,-1.323551904723629,-1.168590203000057,-0.7674201254656392,-0.4387749715435996,0.5483008754866612,1.5457690940620878,2.2904153543489705,2.915862955060414,3.323004349290247,2.9976217178425473,2.488148075659712,2.1028802697271622,1.9054845753680842,1.674567810008993,2.023763946596445,2.4331306875218086,2.5976215318908613,1.8036903596347311
36,-1.2108354429456274,-1.2322935238360935,-0.6849939997531015,-0.48549938775579693,0.45480368046164116,1.4264695706620178,2.2625397911501475,2.959126322616884,2.9666703978479285,2.657563682235963,2.1834087002469467,1.8134816233461644,1.5384438614623765,1.6019300885570633,1.959235799639246,2.510776896499116,2.744545866756121,1.7832992696005823
37,-1.3433479475123014,-1.4574964584569723,-0.7392232637231243,-0.20244447908955915,0.5120828115686094,1.3052277707478361,2.3245896161648543,2.819924882512325,3.0794994250419703,2.678664752892405,2.272950861753573,2.013418532498093,2.1051036344632394,2.219844917149053,2.8696160272956615,3.323962739803615,3.2548527489885095,2.350188058121641
38,-1.1591194399657196,-0.48246002714018316,-0.40177778113042917,0.2818593148706686,0.7186233256444667,1.4209144128616877,2.2169127580057824,2.8363293429293432,2.7066538734991807,2.63819971789038,2.445120086014089,2.308796648292229,2.4687080493170264,2.714654287805447,3.3130931921964097,3.4454611056525204,2.861056759032483,1.5535565211366433
39,-0.8520667255686714,-0.7304609373826036,-0.8188681826466113,0.003755867740230512,0.7745583268999051,1.5594769408555307,2.4209463278982546,3.040708177603867,2.7016873861200685,2.4588302801651576,2.1957691947932214,2.070170483497718,2.103862123108821,2.6932846428040014,3.2274971175430975,3.504267099357665,2.698218317914797,1.30702562616795
40,-1.0120321661271836,-0.7200409663174824,-0.9126033557978128,-0.045152031009634275,0.7468851959388058,1.6184178719438895,2.4947681137656685,2.671339681332351,2.3784713307221663,2.0632743413953754,1.7966209152331571,1.5967857502979235,1.888031887619926,2.468827307000139,3.2309973707458566,3.6237488848032973,2.7297337311702443,0.9389369992790948
41,-1.2889885513347559,-0.795117935850058,-0.4877240826004521,0.18251730934162913,0.8198711192780446,1.8446411247289438,2.45651852818658,2.84714741993448,2.47409118950075,2.053449977121606,1.864601671048395,1.9406545012277778,2.3748726420335515,3.212531043721334,4.006203403307307,4.046347025138561,3.2701000918303613,1.511741848129708
42,-0.1861517641136224,-0.5635334242921372,-0.12985365317620157,0.2731331344163829,0.8444849136066663,1.6737102627924874,2.510905556065246,2.4719032383567305,2.4080127741994866,2.2864540101644906,2.1900990852177626,2.2848518217973366,2.875934369699372,3.7029051400085153,4.11298304242708,3.6681092231503634,2.5689252429487794,0.827376212923997
43,-0.32454434057025233,-0.7931574292573244,-0.128713485990535,0.49514441094595196,1.0464970972860193,1.7965231002264817,2.5987730586748468,2.296334510102974,2.195920853444341,2.036501841707423,1.9994057376508296,2.0005645400228644,2.8726469586701393,3.5505330067897254,4.04990190760083,3.341571564654065,2.2074334491483207,0.2179078194672348
44,-0.33202557031747715,-0.8752538613101732,-0.03275412632112096,0.6857168487012534,1.3043586938565728,2.0121637304520092,2.351672764124616,2.0567336922204857,1.6975498833746756,1.5643082926270142,1.4843850737110365,1.7055682092089346,2.579937071496241,3.594981178396872,4.2079323442108,3.4353908664231847,2.035725383030762,-0.4213817634637129
45,-0.6135182704125753,-0.4910165939505979,0.2330457021155331,0.7591457373003654,1.5619436828990896,2.089883772671115,2.626241551463978,2.2422451287027387,1.6227561123597636,1.5164270394118973,1.546730522736231,1.9742727224286722,3.048498925311069,4.253483165660922,4.469949375077703,3.9105263873426837,2.4421281162927007,-0.6996235459868863
46,-0.4791725641394591,-0.3130713507065762,0.23143628907888203,0.772843049245203,1.3907293659284892,2.2251869483345077,2.337121108116926,2.1723492436496867,1.8753431997529884,1.8551004427417916,1.852370532029679,2.463090594693897,3.565491114804792,4.352302811631727,4.116369305072958,3.3230519159016207,1.7652405612204702,-0.8227949602286834
47,-0.49731588881041583,-0.036164938176344696,0.6394292319850412,1.0589827507545297,1.4887925669117992,2.221583486030736,2.0954942739315907,1.9640779551457814,1.687877234433109,1.808414089447234,1.731674986030392,2.5113291779629914,3.4249291861912603,4.232656312118062,3.6560304292169494,2.873328143526963,1.0899469239213309,-1.2618347632309737
48,-0.5868023844620212,0.2374184455072047,1.0511240740982835,1.5287588204986933,1.8864290769233223,2.185150211744335,1.9919243253034946,1.4786557216211584,1.2369739192673699,1.403526388670801,1.4247991931405029,2.193951148876673,3.5151805021872766,4.42966039039157,3.7596674103331162,2.8677233306005236,0.6802754166274936,-1.3194431051661184
49,-0.2554579598256444,0.5176968730946917,1.0507821420763022,1.6846669189373285,1.9509943221390829,2.4438349353900386,2.1606232064115667,1.2993030325667176,1.1439643735421188,1.221050218050183,1.4362303422019889,2.3570436803184283,4.019888152309329,4.469346345691775,4.121684768416911,3.1224355964251878,0.4891093526201731,-1.1050226608216323
50,-0.3208501599233241,0.45306212542495217,1.1313745598675686,1.5262708654294608,2.120145350890237,2.302481355003235,2.02704625561358,1.4233321213958359,1.3706201711207147,1.4130159789443404,1.813740240403563,2.819607447203304,4.067509883862964,4.125047399564028,3.63165305040541,2.4470665788853867,0.20632419165268878,-1.7011318130446527
51,0.17435446392872833,1.0470761342548012,1.5166273716136096,1.5921715089536344,2.035309103492843,2.0185301062411654,1.7883071641041655,1.3008435479336218,1.4698328084655792,1.3718436641064322,1.8530311059103803,2.700744090921562,3.8794572041988653,3.52574164600375,3.140188338453777,1.7378791840105063,-0.19776767830806807,-0.7915913917432813
52,0.5459736284111956,1.5281611966297386,2.0884303792663466,2.0714890279067424,2.174823516357555,2.0867231294464044,1.4342740933123508,0.9546601814605638,1.2313535056272,1.0877830772466845,1.55886096081862,2.777599224877312,4.088305138966021,3.6260518997954536,3.2655840261715294,1.5034164315593048,-0.14558825381982088,0.05457165608270431
53,0.7331833117841351,1.3123442792473097,1.9564022845271622,1.968378718607329,2.288399030905563,2.15578321344752,1.1438868068512758,0.8158524914943855,0.8636217947218596,0.8633873428499049,1.442442466319332,3.0524069673801484,3.8759561184300146,3.80076243059262,3.3331285469695437,1.3520287222120406,0.04431720008816181,1.3452937316057287
54,0.6294139546275106,1.4449465962552734,1.8193761316017012,2.196736440453372,2.267201549065347,1.9986740885823773,1.1397776644458384,0.9246035255449078,0.9255944878530253,1.1488908813983603,1.8369730076893862,3.165935049926854,3.6242507121974556,3.48231568611637,2.7252973850081426,0.9875073068876706,-0.6262760553740392,1.007472440677227
55,1.4527657608498377,1.9919090548907312,1.8657126582591173,2.038797140893064,1.9248023897671516,1.7050946116437715,1.0869546638017122,1.1595961753446578,0.9220305125379192,1.141946553160646,1.7008601015021734,2.8816205771406214,2.893386626491294,2.961774453529935,2.007364278224034,0.6321303879239599,0.06439374566643064,1.816285477192903
56,2.0330735348525018,2.706102878194086,2.465786604031191,2.3732375211541386,2.2293524940364144,1.5097913169064334,0.8956391673128152,1.0533151754757075,0.6859103190292901,0.8835623454591175,1.75175872287923,3.0497761123912293,2.977806191104774,3.163764475116917,1.8862576221621363,0.7625012994400712,0.7144946159898944,2.1368104909618975
57,1.5715634377386936,2.313423815415519,2.2218847407619498,2.3353532420757532,2.195516735606744,1.1740983246880603,0.67015313681526,0.5603328799197799,0.30826155613751166,0.5182855179646324,1.78595314406719,2.6471294943806947,2.938674441830311,3.018142573527132,1.7772700979592577,0.9314644915222207,1.8111723412709824,2.3935299150084006
58,1.7003310852657898,2.1904998217547442,2.54331484213554,2.450862947913389,2.141944195592133,1.1551649713073442,0.7383828792758945,0.5178655868474692,0.5423033769867718,0.8017989755319335,1.9695944947694608,2.5061687791357827,2.8116691767380635,2.505956672482559,1.3698550564687486,0.19722161413490163,1.3957491442584433,1.3403616294093248
59,2.482056629985622,2.2901257210304924,2.34969361590786,2.129742915897681,1.9152133809737188,1.2562973163790172,1.1556742676248515,0.6467638259143338,0.571464176376128,0.724696073911855,1.6779900315282736,1.834246824530252,2.397015132621134,1.8943114209079008,1.138758138569794,0.7349894228300135,2.0238254032738507,1.4377154520744595
60,3.3720022017196665,3.108360180473598,2.896648176401308,2.6684960169893674,1.910265458800711,1.276907654353325,1.148647785010755,0.49409437347816654,0.3476242147164147,0.7145620787298157,1.7226717762129606,1.821509196270875,2.55980689827473,1.8076321647505862,1.263954438709096,1.1578462708459474,2.2124126427785225,1.7879294058342128
61,2.7038245929334885,2.7305143928546043,2.707603709421739,2.5089717002767737,1.5604418327911398,0.9702665197727175,0.551606119238837,-0.0008014231980940784,-0.23036342101616059,0.5885410104374558,1.2402162181211915,1.645924239130973,2.2392030031473062,1.775270506328525,1.3881202958844339,2.0332664408363517,2.389940229005843,1.9091557500895884
62,2.6096536070204093,3.124036759629241,2.972905868767964,2.552584162045125,1.53327207202018,0.9645160898188891,0.4011303195060642,0.1432680795795197,-0.07473291112554242,0.8294563410524062,1.2397830555594256,1.7448015654014841,1.8721726131217975,1.3663035101415422,0.6238147370025082,1.548667069289897,1.393189185081761,1.61349132419062
63,2.8303754417055256,2.94722733385887,2.73383277384198,2.4594460615535194,1.8113431902701433,1.5133899258799064,0.6490197073310955,0.2590621142667344,-0.06871082136876021,0.6236233383177207,0.7824424232858116,1.5021759124191487,1.361545939209068,1.2556679978213696,0.9833312511475243,1.9400443246717591,1.3925259216694406,1.8277940268941255
64,3.787682706962537,3.540205584308836,3.325379203286219,2.6155877209093847,1.9957712200883473,1.6177883615576338,0.6556489686504561,0.14576163464585873,-0.12251253897432718,0.5310945801181342,0.6515663645877694,1.5172974697258836,1.2059883877813322,1.259711087968197,1.1156331511996345,1.9385376966920906,1.4845460335861032,2.2001070686386544
65,3.2783095082563145,3.260739022441362,3.109306249083812,2.343607846945366,1.743879963962174,1.0487531186901689,0.12623615048454112,-0.5255455566386849,-0.3107440455466407,0.0732174347740579,0.4310334868610069,1.1624232271915513,1.2997408350626212,1.3864107872615195,1.7842509542215383,2.0463932497719437,1.529413414082678,1.8783742459848665
66,3.6767052424164905,3.680964089830316,3.194192735287352,2.285301361119214,1.6338724500931447,0.8327101939390791,0.1455753390265361,-0.4570605297077649,-0.02858538886814138,0.19506543346747668,0.6887619804039432,0.9808807511689926,0.9754963753211107,0.7036778095204236,1.3406935405803837,1.2061853034779455,1.2340337199437919,1.4634029391180872
67,3.6251475558324024,3.549963889429514,3.187154216289044,2.617711060428031,2.1112971630505926,0.9549227686566313,0.1976273449367038,-0.49829350621189605,-0.19395315575646427,-0.0015424748780339947,0.6722735982692833,0.6250824664734178,1.0636686840942011,0.9533908682070952,1.5354784705331235,1.1302361850093052,1.4101181844066883,1.4792766821131789
68,4.144866580436794,4.054017383742614,3.426542031096019,2.8579273378299237,2.2374876842370996,1.0917214290895825,0.21248673273196667,-0.5313965399621895,-0.32748660979981997,-0.1630107743237898,0.5866551962140198,0.4111310359515896,0.96063204110606,0.8134031300974272,1.376781150598927,1.0162629688476215,1.5357508519927583,1.5065593224919724
69,3.8096321513488673,3.889348029571508,3.341512823814981,2.775502035624941,1.8691889870754668,0.6629871560284565,-0.466428803974513,-0.790748783157158,-0.7324706523509359,-0.46863141671186737,0.18137408329825325,0.475040480090262,1.061881615402215,1.2261590750944011,1.391627680032326,0.9656289200792045,1.1108669100119584,0.9592233433617011
70,4.3890015105531806,4.035904712587667,3.2765830472812474,2.5721694215203184,1.5688698845064744,0.5146120166475523,-0.5500197557651072,-0.6049407946413011,-0.6639944782753916,-0.2411330602450596,0.07638774994070936,0.2941031580079209,0.5405121466455929,0.9298736478687277,0.8236156878820031,0.7559653256461316,0.7212498480847908,0.617144110476266
71,4.2757521780682355,3.9607925100889423,3.4753627664131983,2.7382292432335698,1.3379160310354212,0.3461469570252732,-0.738148347435622,-0.8585254087798765,-0.6977435434364113,-0.12810027716475803,-0.13747030641843733,0.4699324015982327,0.6481400744204229,0.9200984846274018,0.6696684138144533,0.8450104372000166,0.7420911334887,1.2385076163134952
72,4.759985396735327,4.244174263579234,3.7641319319601125,2.8516884181124045,1.588334946384024,0.48777093202000565,-0.6579056123399367,-0.9073886872745405,-0.731673731210415,-0.22344873529304593,-0.3534320334377537,0.32554513757342907,0.3208098636929795,0.669552479595698,0.4375061901453271,0.8068097151344344,0.6753528100323922,1.554640534074931
73,4.6605512703347625,4.324020495631156,3.775491084774703,2.628470974088644,1.2038539194355597,-0.2731552420362495,-1.0529632016225032,-1.3084946436720892,-1.1681471420441631,-0.6746147007389468,-0.3042138810222369,0.5135886779831843,0.6929625028417946,0.7841058317854995,0.4734667244242293,0.4532517781849793,0.1773472549943865,1.0319656850546848
74,4.944645688211474,4.331988233889908,3.5759135624131626,2.298632345893213,0.9421032040212058,-0.55483152054885,-1.0754271638429453,-1.4582655877813333,-1.1115812938139915,-0.8021128623851072,-0.39935118093766386,0.1527242965238633,0.561611040910196,0.5081993061804411,0.3718769365239725,0.10175680769703516,-0.1335738685327446,1.0727786159056663
75,4.825935083709415,4.416217275557578,3.5244107229893924,1.827686766400654,0.6517865028146479,-0.7808111145498586,-1.3531366781736545,-1.3765107875752407,-0.8965253997216535,-0.8255223478523152,-0.1625299169551356,0.26432857545876065,0.5087964798337977,0.40036547678208334,0.4352127661795744,0.21285594665796823,0.4404949015859373,1.8346167760119214
76,5.1021516655180355,4.706148108825528,3.65222720580796,2.2385204908239604,0.9851859941458232,-0.48427637999145035,-1.1929382583674182,-1.197873030693785,-0.9388738007534194,-1.0611590249964347,-0.4000757558647924,-0.16452745301016683,0.18126902995639582,0.0768089309651942,0.29606049542106405,0.11778927631404412,0.6790012671434945,2.1289183970510557
77,5.220462162200841,4.710721714667823,3.417654724497486,1.7406147033189263,0.10680065627228519,-0.9949560523323941,-1.610328232097011,-1.6629385542734452,-1.3377544026749044,-0.9948026209658904,-0.12511397731464013,0.30599858017325887,0.4294100029191159,0.24546780419590977,0.08152056678280567,-0.2621188947993493,0.1948867496827809,1.863159960277729
78,5.320083493205958,4.589787912881504,3.1000540820806917,1.4013080213459888,-0.3132600400757072,-1.1829656048508865,-1.9724954700043043,-1.7732539314657503,-1.5028047272077978,-1.0941160392718918,-0.3702541352588518,0.2926500838564379,0.37068030905135024,0.20953072575160436,-0.2192092257521564,-0.5554565798235185,0.2723022578266048,1.8032765374208612
79,5.372609183432334,4.515590778186398,2.6168570624561367,1.1507834560258376,-0.4938313354916102,-1.3871489155776409,-1.824200773530464,-1.4740770001401355,-1.303111308195664,-0.7494761639464675,-0.17442275878678892,0.30190737082662383,0.33915410721162625,0.25922271987391526,-0.007510468042988577,-0.05363944058218356,1.0057162532712856,2.4834084353421715
80,5.521528268398278,4.605655826523883,3.144555980972383,1.6269158608992973,-0.00692436115390227,-0.9694731404419609,-1.4394427745144207,-1.4477147763624356,-1.5339489700715343,-1.085556548332346,-0.6490518632669551,-0.09096994547963883,-0.03285858134338558,0.05985611183989897,-0.09024190382659203,0.11054219952081595,1.2170161493056626,2.6679222951875214
81,5.697536458395105,4.467445661873305,2.6310223526058794,0.761149291552208,-0.5586843415255703,-1.4487529113009465,-1.8690000447494732,-1.7434307531954039,-1.4723204927869509,-0.7250964637548383,-0.11735567462124974,0.21073912268485007,0.18852638649554398,-0.05908622750800835,-0.393607441098975,-0.3383459924397036,0.9524391478538579,2.141893901971355
82,5.755734706258552,4.258958760696805,2.3633620569784473,0.37493305441987157,-0.7490042415803406,-1.9175699967384352,-2.087146148542613,-1.9622377102651847,-1.6674949398698453,-0.9443063288557063,-0.07792658079161846,0.265422386018359,0.16578272484118145,-0.31074200770042254,-0.6673256832743817,-0.24358192832384828,0.9782307451304881,1.9289055501378654
83,5.714858312958709,3.8092297723326163,2.1346243553585627,0.16962256410788368,-0.899626448819973,-1.8187195640923912,-1.7519171037136396,-1.5836335713131575,-1.2038093300644086,-0.6703852307862399,-0.01337456764326922,0.24078709478179905,0.20003200069572186,-0.011353568731396757,-0.2392295725434136,0.4699512520493351,1.6333938251764317,2.61108088041724
