,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
16,0.08658445478608444,0.08131008233998732,0.0716828708183404,0.053085625506195507,0.03390548204649388,0.014326917736666285,-0.007500764559028238,-0.022664310184940775,-0.027143808713784856,-0.02718151351884149,-0.02659709575507275,-0.026034834154911632,-0.02742042063962157,-0.026405335038037582,-0.02592855333435453,-0.0197220297452448,-0.008253048183716276,0.0023529646115916965
17,0.07327724908928793,0.06866000472117455,0.05947334364803493,0.04583453409973615,0.025029013762968316,0.005778772795812582,-0.010135705335083869,-0.02335598338501291,-0.02888785455099307,-0.025349408687070807,-0.022022698915221548,-0.0215964681140288,-0.01947389646979761,-0.01982133560942271,-0.017649762202918074,-0.013252982948990319,-0.0036267536909652606,0.008277094583505989
18,0.06428728610740587,0.056170126962311835,0.04856135322701528,0.03557223741577051,0.01705335763247445,-0.004025203249607007,-0.019839436179464178,-0.026424382927414582,-0.03003157184962208,-0.027251532178911787,-0.018710885702361808,-0.014561734429783858,-0.015142856518656439,-0.012146774611065957,-0.011522958787105297,-0.006991890744918785,0.0014482863739335638,0.013086448424270855
19,0.05794313630180364,0.04890437750368792,0.03640455252637391,0.024576089072078828,0.0070158967163812605,-0.014541857638254455,-0.03189507677940717,-0.038675576571874676,-0.035056954344393404,-0.030140381563254878,-0.02110412218257469,-0.01085312093637063,-0.007325459723586211,-0.008731261788287856,-0.0053256212712927305,-0.0028356054222434335,0.004642825907368602,0.016521002322128324
20,0.060905494951051464,0.045931080688751943,0.03192459717383741,0.01397337810595075,-0.0028854471481608995,-0.02291383455978049,-0.04297093305051664,-0.0511235742364193,-0.04820362772127084,-0.03590933258394019,-0.02501593008147735,-0.01277411422033769,-0.003907273346573762,-0.0017323328497263757,-0.003924548754040032,0.0010608403241686884,0.005555161190138821,0.016259473524285303
21,0.06463944402636915,0.04993201541855157,0.030105209158277947,0.011209871109401229,-0.012189523122264116,-0.031553660574868435,-0.04892707831867614,-0.06007043266818742,-0.058700797722019304,-0.04790488628621754,-0.029934903847183718,-0.016743521962934934,-0.005415719414888609,0.0004870124142813009,0.001438646884982996,-0.00029685260596703405,0.006673334521749257,0.013793667367590749
22,0.07012219389645817,0.05593665175547154,0.03448836238083165,0.009698951748736003,-0.014135465510557756,-0.039508871109637946,-0.056858049500438435,-0.06413999523639524,-0.06510182497429268,-0.055433785481078385,-0.040051823746064516,-0.020709982673773483,-0.009537662151420325,-0.001996342519814958,0.0010154206476557517,0.0018120688064728544,0.001710466738111651,0.01152670814796156
23,0.06808878554616246,0.06254707627748078,0.04217758237728251,0.013869056642449763,-0.015767494724293344,-0.0419273976746445,-0.06389254185578376,-0.07223025819260272,-0.06879182028664506,-0.06065114368194159,-0.04443523857172603,-0.029273841909816894,-0.013320713157340609,-0.006815388978273788,-0.0027751408666849145,-0.002109647478641173,-0.00028509591766445524,0.002802458372350624
24,0.07129103299327928,0.0613318815625306,0.04864361716532897,0.02235442880696556,-0.012461957089207153,-0.04408393097025798,-0.06763468031603191,-0.07854663472032893,-0.07685363415989756,-0.06462877004705278,-0.0492140341875284,-0.03103612303290406,-0.019823462762404483,-0.01040929651320121,-0.00781831440698312,-0.00690473460335008,-0.007376602770038832,-0.0037663148586622617
25,0.07272132311270549,0.06424599567984582,0.0478246683218086,0.027028113495885853,-0.004305040571783108,-0.042526382765629506,-0.07005439288904135,-0.08282046141736127,-0.08125272627743044,-0.07058523747012402,-0.05222254902866908,-0.03437249995510279,-0.019014215444892308,-0.013541535424361775,-0.010621750250303982,-0.011261843226218024,-0.01273524519637073,-0.013301394445177656
26,0.07261770742195758,0.06752013980206847,0.05155588071358823,0.02799967075586818,-0.001136289985134216,-0.034864167547522404,-0.07060315936356465,-0.08574000278853952,-0.0861228166125674,-0.0728977062802046,-0.05560729373690335,-0.035433482867903404,-0.020093788646549277,-0.011837189654129035,-0.011931535613005912,-0.014749028817111341,-0.018136299346694335,-0.0210047986460419
27,0.06831193296645263,0.0675290489704669,0.05553352087914294,0.03080965563048943,0.0002512984166462874,-0.03326207224067103,-0.06437223225155014,-0.08876202142417647,-0.08908727430475577,-0.07814695867489747,-0.057673746800586456,-0.038588986714663515,-0.020755714051781525,-0.01229237081049654,-0.011052366219325491,-0.01492984038877701,-0.022192781450599452,-0.027688027102961563
28,0.06515187404226408,0.06372073841031732,0.056386762447584636,0.03500058719587577,0.0017135548792110572,-0.032354366115877276,-0.06322467186680072,-0.08400410381509839,-0.0932120579497028,-0.08055219118111559,-0.062450659867754846,-0.041598569622935774,-0.0249735366813692,-0.013374542574203119,-0.011575119820045058,-0.015546752978082987,-0.021283426942734898,-0.03199530767767585
29,0.05923873262567789,0.060713205044647445,0.053575230726756636,0.03783747350408082,0.006472755067942988,-0.03069817479961852,-0.0618965875125749,-0.08254484858066637,-0.08977364273324287,-0.08433747457594486,-0.06515867894888594,-0.045731035978377334,-0.02896157596754072,-0.0179601039600597,-0.013232733956656804,-0.015399719758944087,-0.02313268505101522,-0.029693833508248224
30,0.055029838407833695,0.05673149585467171,0.051075689651229085,0.036755420398728325,0.011562932883153295,-0.02536580734453095,-0.059190404303495744,-0.08044909124097763,-0.0887001262123434,-0.08256774245943674,-0.06815677318544908,-0.048925581846305424,-0.03234647517371567,-0.02150884103232423,-0.016589047160000894,-0.01645911048566133,-0.021124901881916684,-0.03182657083401385
31,0.050105341847296175,0.0536965859170903,0.049159016298534836,0.034780679161019616,0.012451575745276522,-0.018469668383619263,-0.05340840671829891,-0.07734333253821271,-0.08627701776793394,-0.08198023558986085,-0.06809684673784194,-0.05163866671161156,-0.03559735080900284,-0.024898615343648914,-0.02051797153061885,-0.019255129752510966,-0.021986367740655783,-0.028568694386506846
32,0.049608803995944625,0.0490757108632457,0.047402450219841415,0.03558451415518384,0.011382264811897901,-0.015294649116983042,-0.04435621858432181,-0.07030522543264721,-0.08246906300717921,-0.07899643826894102,-0.066862702183605,-0.0520555171418913,-0.037271406781834375,-0.026827669585369304,-0.02225150212346967,-0.022513559380763055,-0.023426317102442945,-0.028451827310951167
33,0.051181975864882316,0.04922784701887492,0.04478436718945345,0.035688212225956605,0.01607639362162366,-0.01478518096798096,-0.03905445259041479,-0.0603886883386304,-0.07481474279356909,-0.07463794568996995,-0.06364960248023495,-0.05096991738925378,-0.03768012154192796,-0.026831230862920098,-0.02293648525398656,-0.0224797706547563,-0.025419798245252333,-0.028566813008204274
34,0.04196702735767912,0.05004660158590642,0.04596706153317788,0.03585522225854421,0.01781205722934642,-0.006083417558880295,-0.035980667933987215,-0.05325356153220638,-0.0655921434053217,-0.06772220806860427,-0.06004744978268828,-0.0486089641760396,-0.038746337491410036,-0.02781346975011359,-0.021255599364937598,-0.02199984051271607,-0.02402023143885963,-0.028726763721973914
35,0.03418037456906389,0.0404937602531805,0.04513491543146081,0.0363715924635461,0.01964907038644869,-0.004623016095003818,-0.026038320698764376,-0.04834880697727102,-0.0572823088936687,-0.06053324568062043,-0.05446201783633983,-0.04702494695812779,-0.038392098673871146,-0.03058135316562073,-0.022137365064785676,-0.018120583969545415,-0.020893280764254944,-0.02500734251579236
36,0.03203536650486097,0.03323554512963596,0.03679985793964012,0.034682757688476555,0.020039500178391033,-0.0010240741343241332,-0.025093779557082026,-0.039684552284836624,-0.0515460420042253,-0.052336042270939964,-0.049883123429756336,-0.04279966171496025,-0.03824375498467221,-0.031429484135417685,-0.0247416420728907,-0.017421254147796238,-0.013685717711605748,-0.01781900906681287
37,0.026439615599561955,0.03118976691224225,0.029061641174927905,0.02727227647331748,0.0164519640136145,-0.0014071879279913217,-0.021380985648096436,-0.03969388427976431,-0.04628334569582265,-0.04701762703839706,-0.04301763846882435,-0.040670534897521024,-0.03523013664804756,-0.03108688908413925,-0.025551616432466465,-0.018696371764900088,-0.010459648454964585,-0.006814309467201648
38,0.02164991573478144,0.026566092922509568,0.026897651579563652,0.01944945442362541,0.01093886154550763,-0.005482873010933711,-0.021462984709289014,-0.036283870181794735,-0.04698870760660546,-0.04608424408275559,-0.039188912332303795,-0.03521435210338755,-0.03499685992894276,-0.02874444127978377,-0.02428434803256869,-0.0188795298528896,-0.010189661273033609,-0.0006726941379743073
39,0.022318473959306643,0.024422657660913387,0.024290340641538052,0.017627672228128454,0.003875659711196997,-0.009194168921941482,-0.024872392739877253,-0.03596804292787819,-0.044364131571674396,-0.04739838626048392,-0.04188299541839368,-0.03357490070892957,-0.03124488833993846,-0.02855998944680465,-0.02133185066478507,-0.01552034520553622,-0.008345075529294008,0.002536269114166355
40,0.02824789835256889,0.027591155469009438,0.025601536469422145,0.019063241595770188,0.0042624863876121345,-0.01384118393205966,-0.027097379230888743,-0.03899016037769585,-0.04459359891894633,-0.04704838102906419,-0.04478639491149127,-0.03920640167010277,-0.03202705707861426,-0.02643880082109852,-0.02008527293227689,-0.011007185314512478,-0.0023048921365901396,0.007352693736947399
41,0.028630308867960343,0.035896105596491715,0.03024902214000409,0.023039512916977648,0.009004936494298846,-0.011446468387121584,-0.029762484172052697,-0.039319143484886326,-0.04714653040474918,-0.047490485130510546,-0.04613731583652264,-0.04324929608100335,-0.039761829859615586,-0.031553233165781486,-0.021060449684706363,-0.010291575900779235,0.002584258069511478,0.014594379912865559
42,0.02656680688621483,0.039084607509385,0.04027545174176605,0.02912211916872715,0.015773200198613814,-0.004583711008251834,-0.025597599388266196,-0.040296302626152386,-0.04577692512363577,-0.050133693077554706,-0.045733093096757944,-0.04488947335091155,-0.04322010592030972,-0.038212386767150164,-0.02784663312652779,-0.012252255168680767,0.004198216635069173,0.021137913496758795
43,0.02572603181607719,0.038884096539618905,0.044750790350161156,0.039742553824270915,0.02339810256415796,0.004694473026933009,-0.01794483478449604,-0.034894030682761486,-0.04555441472797861,-0.04917770991880871,-0.049718846873815906,-0.04377436440329023,-0.044489724886526576,-0.04128558319221737,-0.03286688131126853,-0.020630600879599434,0.0012812158464553698,0.023251103778933822
44,0.027469764813710558,0.03962611385808773,0.04733903315627129,0.04661652072913268,0.03505188824149146,0.015013352388535517,-0.006694444745191265,-0.02759639966824403,-0.04013307103733834,-0.04845963481487453,-0.051187321169884274,-0.05023562484449881,-0.04323460392883023,-0.04209536215605127,-0.03598271534984363,-0.023816169929665683,-0.008555050188122873,0.01932730800881203
45,0.02941801451446116,0.04112749480299485,0.04998880951738843,0.05219721816064869,0.04399833762231034,0.026920860223324107,0.005499279132898192,-0.01565665424741495,-0.034088903068716855,-0.04360458010787573,-0.05000173634609218,-0.05374500294272572,-0.05189252876255984,-0.04153893633028202,-0.03761056263856697,-0.028344092399414128,-0.01133728097678836,0.006758378363071885
46,0.030166408580684853,0.04167945226538966,0.05174128731850769,0.056802427194567365,0.05218745755376682,0.03673781414002593,0.016750358506624805,-0.00300090913698789,-0.022434587554411103,-0.03854183927423576,-0.044488385376492176,-0.05059638236081511,-0.05510728169913515,-0.05045196614022053,-0.036398864775818406,-0.029708879382049597,-0.016639076998671093,0.004565739705252511
47,0.024008136247338885,0.03927251671528621,0.051044015017713974,0.05874205457634682,0.058169459932845204,0.047314930404061824,0.027745014796228696,0.008551850577433942,-0.008711295640618096,-0.026418858405746322,-0.038913610347653865,-0.04354917363540614,-0.04959834465999399,-0.052524370713941775,-0.04528579035337528,-0.028348258736503505,-0.017991294591620778,-0.0018520684374296742
48,0.013053965092948275,0.029261953427261376,0.04640728490469366,0.058808132144425304,0.06234893412507763,0.05665339346330341,0.04247572392403559,0.021892695368175664,0.003081574590756481,-0.011913329112291322,-0.02688649296632768,-0.037311443732711766,-0.0414032622547927,-0.04657095601032259,-0.04831515230134067,-0.03891562372487318,-0.018700813913035665,-0.004902409224820353
49,0.007532533216502739,0.01452708940202759,0.032485236507723315,0.05293752537328659,0.06377117692517549,0.0639732771863572,0.05599208953580396,0.0403027721899341,0.01758339427218416,-0.0015680418520521754,-0.014242881025350342,-0.02789778100761911,-0.035795397273901616,-0.038720853762339955,-0.04361043539910936,-0.0438840884723551,-0.031640288006326046,-0.008665202700501532
50,0.008287352202295229,0.006434742497766299,0.015492337482677561,0.035684570634135326,0.05637587000780226,0.06511955207918559,0.06370786640899692,0.054925678560492006,0.0363309328985405,0.012144513123619905,-0.006355937632617419,-0.018114429976491257,-0.029375688770453455,-0.03389027447356639,-0.0368332431187638,-0.041167408233332134,-0.03870432870626182,-0.024476538300711153
51,0.0035572878087025825,0.004455375821973266,0.0061707245618721224,0.01886808225120147,0.03781906780429074,0.05632777797010521,0.06381040601536218,0.06062305259274666,0.048714469221466765,0.028723588051660295,0.0053210412108412345,-0.012571043483434118,-0.021715207234808787,-0.029399963098337083,-0.03175873720015896,-0.03434888735478608,-0.037695103148597996,-0.03320014935240099
52,-0.004551193607398928,-0.0021595550155335927,0.0032793478677219353,0.009696899257143728,0.022898521041225025,0.03902418796544069,0.05505700915665927,0.05958275509299575,0.052494611969991674,0.03844491266695649,0.019502109602849153,-0.002323685550478654,-0.017595894905713005,-0.023112682874997275,-0.028323456022280348,-0.029012854271217463,-0.0308133852982795,-0.03433441934101274
53,-0.012109564559781488,-0.010298816532720464,-0.003035598414315366,0.00805387859359,0.016688063377559164,0.02768737669982621,0.04149465469318418,0.05169595119819008,0.04985439261377693,0.04020523727197299,0.0273530671216057,0.009253353889142986,-0.008110224063515078,-0.01768611374150668,-0.021002178183018347,-0.02460219464393413,-0.023434452014806546,-0.026229776142388098
54,-0.015334438785596005,-0.01770272844685297,-0.011219680823529376,0.0018525226483417567,0.015854361451097324,0.02461951648622252,0.033643383854580454,0.041963624698573655,0.043123194147434166,0.03470375632341261,0.02614436285559618,0.014513307104843127,-0.00030890236831768777,-0.009905386162872877,-0.013467921343352934,-0.016012205827970465,-0.01786571344664665,-0.016394505553333005
55,-0.0164263944276941,-0.02070539405933999,-0.018608214928866565,-0.007215565197265701,0.008671619769925885,0.022836513461644878,0.03239443385337733,0.0365945826485215,0.03669239851238234,0.029026513801491384,0.01824217685139093,0.010189543316877263,0.0007841140853684534,-0.0072232647990686984,-0.008616392038896114,-0.007283700231122398,-0.008623559246116843,-0.009511618878106384
56,-0.020444905267394158,-0.019029397828632468,-0.019874585456126918,-0.013562710857476661,0.0003447887107850857,0.016661998471537674,0.031169679145007234,0.037295231706433736,0.034547612097405096,0.026644435724125906,0.014490530644304743,0.0027761922243517935,-0.004413792501169616,-0.008775105407341098,-0.01014174936911217,-0.004885430409670002,0.0006716898515063902,0.00020851888343111037
57,-0.023000383328427913,-0.019336067179970877,-0.016720277039020924,-0.0128114156935745,-0.004022676893504802,0.010578017792028507,0.027451348597079525,0.038329463839726866,0.03760283411346607,0.027288189921222186,0.015486489174790657,0.0009376324123450521,-0.009978675773930471,-0.014229077346873596,-0.013248630017175583,-0.0098154871547896,0.000851534993073816,0.009883010709469453
58,-0.027846728842017436,-0.02029080896348828,-0.013495081271509026,-0.009280629243786675,-0.0019233383605678197,0.008426682866774973,0.023955103703316515,0.03616303527207174,0.04020589996885073,0.03156742704860338,0.016899033172892465,0.0025964148822673174,-0.011530459248398586,-0.019388318334727712,-0.020299682228567536,-0.015407052515477805,-0.008015216853266383,0.007304230840341294
59,-0.03163957583371921,-0.02428143805832459,-0.013370282560705663,-0.0028941641410684523,0.0019242300948522479,0.010875784181505003,0.023300424632497145,0.034436535936847465,0.03736603575120738,0.03394797820077185,0.02066706194008599,0.003639652768511893,-0.010976502845529729,-0.021547959882342305,-0.026407018428485623,-0.024949144650807147,-0.017246114253597178,-0.006196707225767739
60,-0.03582566757013212,-0.025828890457963164,-0.015594890434297796,-0.0008681280265125076,0.011355444527799073,0.015789903588900565,0.025522500259676333,0.0341069858749804,0.0363914304621296,0.030312408838814215,0.02270415333871099,0.006886890580883543,-0.010096552687234828,-0.021102835848177202,-0.028412872826344502,-0.031630514602857894,-0.028592354826828873,-0.01858971833032267
61,-0.03739196941709221,-0.02827917862353562,-0.01567664272520023,-0.002203878779937222,0.014241312120308866,0.026530049730902776,0.0298726592871374,0.03577769817894477,0.03638423577817339,0.029872688825637404,0.01940830741678764,0.009679724120659915,-0.006178062825760069,-0.019123206325820354,-0.026785495464475943,-0.033005949023210454,-0.03545184987489644,-0.03174975459212604
62,-0.03847791792375201,-0.031167996421653126,-0.017817808448752175,-0.0032359563424400424,0.01167618660712737,0.028160277902139243,0.03974210510465939,0.039128888146437245,0.03774044540095276,0.03050053866193818,0.01930293433856557,0.00649106187305384,-0.0029195039591697006,-0.014904595008777388,-0.023632345150789047,-0.029647353295991764,-0.03563906776545964,-0.038476294342332844
63,-0.02936839348042907,-0.03337459835301383,-0.02132602140744332,-0.005237673007564491,0.009382557312573196,0.02498332876885296,0.04057200591955204,0.0483515019235705,0.04197038862267376,0.03246052489691222,0.02053285947127217,0.005690121210867706,-0.007308922150311882,-0.013208324602267719,-0.02072170772115024,-0.026556149273400144,-0.030872869424417283,-0.0376798222155617
64,-0.028904211915830876,-0.02639694350679569,-0.0243394564459085,-0.00928820938050929,0.007769509472283958,0.02215836569700743,0.03803877251906172,0.049021929885682776,0.05101089846961819,0.03789896212227639,0.02319044991189214,0.006774471763687758,-0.009086312826037182,-0.01863024852669391,-0.020443621279716478,-0.02493670293719016,-0.02742498619400304,-0.031218221935805056
65,-0.035395741486207985,-0.02655473558479312,-0.018811335812399632,-0.010862884007907046,0.005885287670905015,0.023660108548739338,0.038105080905773386,0.0493925084861791,0.0526883334041274,0.04627736046790119,0.027753221671537976,0.008826995214266047,-0.008999524946648222,-0.02049426576977979,-0.025500444849478957,-0.023968734762011525,-0.025918308997121744,-0.026260812152543146
66,-0.0352468979322928,-0.03260921255174012,-0.02011058265734806,-0.007734133335806838,0.005580142737540948,0.024153841343382706,0.04240504873584798,0.05246442128654935,0.056076770730328254,0.049177736936426256,0.035029196972127176,0.012075798951036594,-0.007562532045951607,-0.021684593953792703,-0.02783407389282396,-0.02877971759368723,-0.024138533388325938,-0.02508635498970275
67,-0.031098535352844178,-0.0311275015346685,-0.02479475746514854,-0.009641029595769096,0.0058106767608098525,0.023731481339731596,0.043842370594061514,0.057187140364152095,0.060748602409282045,0.055404979072951666,0.039805616625890904,0.019500478489862617,-0.003376799072397167,-0.019500639998395644,-0.029481529291836818,-0.030870792409118823,-0.028369436997953548,-0.022710495864200087
68,-0.03157515592543822,-0.025415060320330477,-0.020537573557357948,-0.010883597204109804,0.004548091748607692,0.021741107839789123,0.04228829761860184,0.05775527504719396,0.06398695810907194,0.06110104942454081,0.04888290775626461,0.02720652288693656,0.004838640260104048,-0.013422274801910598,-0.02661699470698939,-0.03319178818975648,-0.030344610866277405,-0.026210489799118365
69,-0.031385611348868664,-0.02356494623284649,-0.014007856894687804,-0.0055491696286362625,0.005983022538657215,0.01988417468343058,0.0376068531683175,0.054181806177453974,0.06281876622787042,0.061442619579843344,0.054555256497986884,0.03709234340931077,0.014197651569205301,-0.005014653328428358,-0.01936287755332153,-0.030180041944768587,-0.03341753454567973,-0.028010342867344207
70,-0.0326435593755117,-0.022998032201794603,-0.011277097784559001,-0.0001236843900988445,0.010179162441600574,0.022571114648265743,0.034500765139012506,0.04784347325995564,0.057905262028192336,0.05903880067969286,0.051388541841822996,0.04029369823598068,0.021235153584190494,0.0021547404652874367,-0.013951128080968458,-0.02419620179415856,-0.03150962957126475,-0.03237648068295813
71,-0.0328474144349401,-0.024659624658492973,-0.010018250569882883,0.003108284461479323,0.014804781909761361,0.026946780492125975,0.039542219196692194,0.045156948664283596,0.05196694398354017,0.05357993932914489,0.047964197299841554,0.033645732096985875,0.020865840958364634,0.004678231230343527,-0.010215626499156227,-0.022959506170096837,-0.02763543702014964,-0.031903400586445224
72,-0.03654676014342435,-0.02422793611192906,-0.010605772722655898,0.006386005151897121,0.019200613193110304,0.03194710932187003,0.04497103633962976,0.05196586822940113,0.05024789373291948,0.04949750386479245,0.04253209358549428,0.02957932506166465,0.012200974643359251,0.001563270540395358,-0.011688804062073442,-0.02205707857665624,-0.029760882884359584,-0.029820914590020085
73,-0.04177642243508352,-0.026470661160384337,-0.009902391905407117,0.0070967184299674515,0.024545929716914175,0.03744449629520151,0.04985916110347975,0.056830506199586406,0.056609909057272416,0.04812597047944628,0.04087005119153744,0.026206209521490255,0.00985112644145723,-0.005951201178205615,-0.015478118995037097,-0.02631363370129953,-0.031518338076299376,-0.03475983722670661
74,-0.04358149048290124,-0.030084828496191623,-0.01284332306327201,0.0062892652271957636,0.024425509186931284,0.04219386261176081,0.05428597928071355,0.061285844868294456,0.06009231540884141,0.05362899897396796,0.04056162665377023,0.02758084732549189,0.009900264327158043,-0.005426152239056903,-0.020571687975034926,-0.030118992809250372,-0.038189488019233775,-0.039558070776844596
75,-0.04416892273496839,-0.03019126510786584,-0.015279814091725907,0.0009582200993855788,0.020349828102292744,0.039646893938629774,0.0566566267930278,0.06382645969590789,0.065521448745675,0.05806874799399426,0.04700305681929149,0.030032529938314966,0.014452858465808398,-0.002422052993321445,-0.01796296733255252,-0.03333688139675594,-0.04236890830512687,-0.04852643766192934
76,-0.04887360122002289,-0.029236971672352452,-0.013510211007806774,0.0007425109178960986,0.014621417586728275,0.03444253438344471,0.054026048319691836,0.0652700406839507,0.06791971862552862,0.0667470525952615,0.055095226049645715,0.03860382277758531,0.020470950422305005,0.00475949028791812,-0.013305886493173363,-0.030254848916589416,-0.04454007386693792,-0.05350160216680064
77,-0.05315787238062926,-0.03122597395195326,-0.012733278444889664,0.0034919137224685166,0.01701874951381273,0.03029982529145321,0.04999757904900378,0.06573139148735067,0.07063720490316519,0.07117135017566448,0.06802229316770364,0.050253902576642764,0.030208991589197393,0.01275174931033538,-0.005360380133469268,-0.025619988099249168,-0.041819904498891794,-0.05490785031962493
78,-0.05530295964073269,-0.0326134027122277,-0.012331526003516936,0.0036344982276185385,0.020155724243893565,0.03463819545452049,0.04696870301770102,0.0629967272417008,0.07364636976688049,0.07483161451653335,0.07426893749115704,0.0656981625798484,0.04304315698693434,0.022899108848965434,0.0040387513850109105,-0.017465006053276222,-0.0369557402328884,-0.05178603935943096
